    1536, 0.17
    1537, 0.17
    1538, 0.17
    1539, 1.59
    1540, 1.59
    1541,-0.09
    1542, 0.40
    1543, 0.47
    1544, 0.93
    1545, 0.51
    1546, 0.21
    1547, 0.21
    1548, 0.14
    1549, 0.14
    1550, 0.14
    1551, 0.14
    1552, 0.14
    1553, 0.14
    1554, 0.14
    1555, 0.14
    1556, 0.14
    1557, 0.52
    1558,-0.45
    1559,-0.45
    1560,-0.45
    1561,-0.45
    1562,-0.45
    1563, 0.40
    1564, 0.37
    1565, 0.43
    1566, 0.43
    1567, 1.10
    1568,-1.33
    1569,-1.28
    1570,-0.98
    1571,-0.98
    1572,-0.98
    1573,-0.98
    1574, 0.95
    1575, 0.52
    1576, 0.52
    1577, 0.52
    1578, 0.51
    1579, 0.19
    1580,-0.27
    1581,-0.05
    1582, 0.15
    1583, 0.14
    1584,-0.25
    1585,-0.25
    1586, 1.81
    1587, 1.81
    1588, 1.38
    1589, 1.50
    1590, 1.24
    1591, 1.24
    1592,-0.85
    1593, 0.96
    1594,-1.40
    1595, 0.33
    1596, 0.67
    1597, 0.67
    1598, 0.67
    1599,-1.37
    1600,-1.37
    1601, 0.59
    1602, 0.59
    1603, 0.59
    1604, 0.59
    1605, 0.59
    1606, 0.59
    1607, 0.59
    1608, 0.59
    1609, 0.59
    1610, 0.59
    1611, 0.60
    1612, 0.60
    1613, 0.76
    1614, 1.71
    1615,-0.37
    1616, 1.67
    1617, 1.18
    1618, 1.18
    1619, 1.51
    1620, 1.51
    1621, 1.59
    1622, 1.59
    1623, 1.59
    1624, 1.59
    1625,-0.24
    1626, 1.20
    1627, 1.20
    1628, 1.20
    1629, 1.20
    1630, 0.45
    1631,-0.81
    1632,-0.81
    1633,-1.60
    1634,-0.23
    1635,-1.32
    1636,-1.32
    1637,-1.03
    1638,-1.01
    1639, 0.79
    1640, 0.79
    1641, 0.79
    1642, 0.79
    1643, 1.35
    1644, 1.35
    1645,-0.56
    1646,-1.34
    1647,-1.34
    1648,-0.20
    1649,-0.20
    1650,-0.20
    1651,-0.20
    1652,-1.49
    1653, 0.18
    1654, 1.56
    1655, 0.43
    1656, 0.68
    1657,-0.02
    1658, 0.50
    1659, 0.50
    1660, 0.24
    1661, 0.35
    1662, 0.35
    1663,-0.54
    1664, 1.38
    1665, 1.70
    1666, 1.70
